Date,Stock,Sector,Weight,Stock_Return,Weighted_Return,Portfolio_Return,NAV,Portfolio_Value,Holding_Value,Is_Rebalance,Expected_Sharpe,Solver
2026-04-23,TRGP,Energy,0.3048142559247836,0.013433019414379466,0.0040945758176172495,0.010872685534250534,1.0202790956793224,102027.90956793223,31099.561338510375,True,0.3150637002125833,scipy_fallback
2026-04-23,MPC,Energy,0.14061135753623763,-0.004367971382127633,-0.0006141863857204027,0.010872685534250534,1.0202790956793224,102027.90956793223,14346.28287093144,True,0.3150637002125833,scipy_fallback
2026-04-23,MO,ConsumerStaples,0.13891920455858725,0.030223969609589396,0.0041986898167670735,0.010872685534250534,1.0202790956793224,102027.90956793223,14173.63603995262,True,0.3150637002125833,scipy_fallback
2026-04-23,INTC,Technology,0.0836394504993745,0.023134705284083568,0.0019349740374257254,0.010872685534250534,1.0202790956793224,102027.90956793223,8533.558291861726,True,0.3150637002125833,scipy_fallback
2026-04-23,WMT,ConsumerStaples,0.082015731481017,0.01577170134252759,0.001293527622307538,0.010872685534250534,1.0202790956793224,102027.90956793223,8367.893634693015,True,0.3150637002125833,scipy_fallback
2026-04-23,JPM,Financials,0.05000000000000003,-0.004248833052150736,-0.00021244165260753692,0.010872685534250534,1.0202790956793224,102027.90956793223,5101.395478396615,True,0.3150637002125833,scipy_fallback
2026-04-23,MU,Technology,0.05,-0.011815890376787985,-0.0005907945188393993,0.010872685534250534,1.0202790956793224,102027.90956793223,5101.395478396612,True,0.3150637002125833,scipy_fallback
2026-04-23,JNJ,Healthcare,0.05,0.020123793923259248,0.0010061896961629623,0.010872685534250534,1.0202790956793224,102027.90956793223,5101.395478396612,True,0.3150637002125833,scipy_fallback
2026-04-23,MS,Financials,0.05,-0.012562222726214656,-0.0006281111363107329,0.010872685534250534,1.0202790956793224,102027.90956793223,5101.395478396612,True,0.3150637002125833,scipy_fallback
2026-04-23,AMGN,Healthcare,0.05,0.00780524474896116,0.000390262237448058,0.010872685534250534,1.0202790956793224,102027.90956793223,5101.395478396612,True,0.3150637002125833,scipy_fallback
2026-04-24,TRGP,Energy,0.28289939393529845,0.003251238480648011,0.0009197733957144429,0.019352135919299854,1.040023675414529,104002.36754145288,29422.206745313175,True,0.3187655677664703,scipy_fallback
2026-04-24,MPC,Energy,0.1440726720352215,0.013749364211126602,0.001980907640682455,0.019352135919299854,1.040023675414529,104002.36754145288,14983.898989686308,True,0.3187655677664703,scipy_fallback
2026-04-24,MO,ConsumerStaples,0.13843619919889938,-0.004020849652995873,-0.000556631143510962,0.019352135919299854,1.040023675414529,104002.36754145288,14397.69247012572,True,0.3187655677664703,scipy_fallback
2026-04-24,WMT,ConsumerStaples,0.10375970039325061,-0.01598110870849534,-0.0016581950515454447,0.019352135919299854,1.040023675414529,104002.36754145288,10791.254496289883,True,0.3187655677664703,scipy_fallback
2026-04-24,INTC,Technology,0.0808320344373299,0.2359988383395475,0.019076266227832157,0.019352135919299854,1.040023675414529,104002.36754145288,8406.722954674562,True,0.3187655677664703,scipy_fallback
2026-04-24,MU,Technology,0.05,0.03113839352186787,0.0015569196760933934,0.019352135919299854,1.040023675414529,104002.36754145288,5200.118377072645,True,0.3187655677664703,scipy_fallback
2026-04-24,JNJ,Healthcare,0.05,-0.013657082729020109,-0.0006828541364510055,0.019352135919299854,1.040023675414529,104002.36754145288,5200.118377072645,True,0.3187655677664703,scipy_fallback
2026-04-24,MS,Financials,0.05,-0.0030744180049038228,-0.00015372090024519115,0.019352135919299854,1.040023675414529,104002.36754145288,5200.118377072645,True,0.3187655677664703,scipy_fallback
2026-04-24,JPM,Financials,0.05,-0.010940380150622708,-0.0005470190075311355,0.019352135919299854,1.040023675414529,104002.36754145288,5200.118377072645,True,0.3187655677664703,scipy_fallback
2026-04-24,CVS,Healthcare,0.05,-0.0116662156347771,-0.000583310781738855,0.019352135919299854,1.040023675414529,104002.36754145288,5200.118377072645,True,0.3187655677664703,scipy_fallback
2026-04-27,TRGP,Energy,0.250991925494659,0.0024928429105686156,0.0006256834420793268,0.005443483222507335,1.0456850268426583,104568.50268426583,26245.849834817298,True,0.3151919626709799,scipy_fallback
2026-04-27,MPC,Energy,0.15986864180246754,0.013696916098757006,0.002189707373590635,0.005443483222507335,1.0456850268426583,104568.50268426583,16717.22449945126,True,0.3151919626709799,scipy_fallback
2026-04-27,MO,ConsumerStaples,0.14895650143896708,-0.013157914541635174,-0.0019599569163548857,0.005443483222507335,1.0456850268426583,104568.50268426583,15576.158320559474,True,0.3151919626709799,scipy_fallback
2026-04-27,WMT,ConsumerStaples,0.10129181519888665,-0.0179342275224722,-0.001816590459941041,0.005443483222507335,1.0456850268426583,104568.50268426583,10591.933449518936,True,0.3151919626709799,scipy_fallback
2026-04-27,INTC,Technology,0.0888911160650197,0.029682540841616367,0.0026385141830568082,0.005443483222507335,1.0456850268426583,104568.50268426583,9295.210908852398,True,0.3151919626709799,scipy_fallback
2026-04-27,JPM,Financials,0.05000000000000001,0.01086669445655386,0.0005433347228276931,0.005443483222507335,1.0456850268426583,104568.50268426583,5228.425134213292,True,0.3151919626709799,scipy_fallback
2026-04-27,MU,Technology,0.05,0.056047621429446526,0.0028023810714723264,0.005443483222507335,1.0456850268426583,104568.50268426583,5228.425134213292,True,0.3151919626709799,scipy_fallback
2026-04-27,MS,Financials,0.05,0.011219159675196488,0.0005609579837598244,0.005443483222507335,1.0456850268426583,104568.50268426583,5228.425134213292,True,0.3151919626709799,scipy_fallback
2026-04-27,CVS,Healthcare,0.05,0.005388708797962716,0.0002694354398981358,0.005443483222507335,1.0456850268426583,104568.50268426583,5228.425134213292,True,0.3151919626709799,scipy_fallback
2026-04-27,EW,Healthcare,0.05,-0.00819967235762975,-0.00040998361788148756,0.005443483222507335,1.0456850268426583,104568.50268426583,5228.425134213292,True,0.3151919626709799,scipy_fallback
2026-04-28,MO,ConsumerStaples,0.26155431843410115,0.027272811533860075,0.007133321632520465,0.013406771655521775,1.059704287221136,105970.4287221136,27717.02325858192,True,0.3390393794959098,scipy_fallback
2026-04-28,TRGP,Energy,0.2258370235486296,0.029342247101788566,0.006626565749696333,0.013406771655521775,1.059704287221136,105970.4287221136,23932.046206774347,True,0.3390393794959098,scipy_fallback
2026-04-28,VLO,Energy,0.12645299403292845,0.00847845654610957,0.0010721262150336366,0.013406771655521775,1.059704287221136,105970.4287221136,13400.2779908643,True,0.3390393794959098,scipy_fallback
2026-04-28,INTC,Technology,0.08615566398434082,-0.005530076862179545,-0.0004764474439455187,0.013406771655521775,1.059704287221136,105970.4287221136,9129.95264925896,True,0.3390393794959098,scipy_fallback
2026-04-28,WMT,ConsumerStaples,0.050000000000000024,0.0,0.0,0.013406771655521775,1.059704287221136,105970.4287221136,5298.521436105682,True,0.3390393794959098,scipy_fallback
2026-04-28,MU,Technology,0.05,-0.038641840301759434,-0.0019320920150879717,0.013406771655521775,1.059704287221136,105970.4287221136,5298.521436105681,True,0.3390393794959098,scipy_fallback
2026-04-28,MS,Financials,0.05,0.000946537655287516,4.73268827643758e-05,0.013406771655521775,1.059704287221136,105970.4287221136,5298.521436105681,True,0.3390393794959098,scipy_fallback
2026-04-28,JPM,Financials,0.05,-0.00057753054980203,-2.88765274901015e-05,0.013406771655521775,1.059704287221136,105970.4287221136,5298.521436105681,True,0.3390393794959098,scipy_fallback
2026-04-28,CVS,Healthcare,0.05,0.03343545651786939,0.0016717728258934695,0.013406771655521775,1.059704287221136,105970.4287221136,5298.521436105681,True,0.3390393794959098,scipy_fallback
2026-04-28,EW,Healthcare,0.05,-0.014138513277258236,-0.0007069256638629119,0.013406771655521775,1.059704287221136,105970.4287221136,5298.521436105681,True,0.3390393794959098,scipy_fallback
2026-04-29,MO,ConsumerStaples,0.24432205368061383,0.00589967199806396,0.001441419978608997,0.021111931338189897,1.0820766913717341,108207.6691371734,26437.51994758658,True,0.349610905053297,scipy_fallback
2026-04-29,TRGP,Energy,0.2326046671975787,0.007126502080501584,0.0016576576447179232,0.021111931338189897,1.0820766913717341,108207.6691371734,25169.608867877927,True,0.349610905053297,scipy_fallback
2026-04-29,MPC,Energy,0.13106313326037144,0.03964057685362632,0.005195418206684822,0.021111931338189897,1.0820766913717341,108207.6691371734,14182.03615991954,True,0.349610905053297,scipy_fallback
2026-04-29,INTC,Technology,0.09201014586143617,0.12103648560394031,0.011136584694974168,0.021111931338189897,1.0820766913717341,108207.6691371734,9956.20342063735,True,0.349610905053297,scipy_fallback
2026-04-29,KO,ConsumerStaples,0.0500000000000001,0.006636962809154046,0.00033184814045770296,0.021111931338189897,1.0820766913717341,108207.6691371734,5410.383456858681,True,0.349610905053297,scipy_fallback
2026-04-29,MU,Technology,0.05000000000000002,0.028098961665373734,0.0014049480832686871,0.021111931338189897,1.0820766913717341,108207.6691371734,5410.383456858672,True,0.349610905053297,scipy_fallback
2026-04-29,MS,Financials,0.05,-0.01723054757728726,-0.000861527378864363,0.021111931338189897,1.0820766913717341,108207.6691371734,5410.383456858671,True,0.349610905053297,scipy_fallback
2026-04-29,JPM,Financials,0.05,-0.007063802772193428,-0.00035319013860967145,0.021111931338189897,1.0820766913717341,108207.6691371734,5410.383456858671,True,0.349610905053297,scipy_fallback
2026-04-29,CVS,Healthcare,0.05,0.0360582517442809,0.001802912587214045,0.021111931338189897,1.0820766913717341,108207.6691371734,5410.383456858671,True,0.349610905053297,scipy_fallback
2026-04-29,EW,Healthcare,0.05,-0.012882809605248347,-0.0006441404802624174,0.021111931338189897,1.0820766913717341,108207.6691371734,5410.383456858671,True,0.349610905053297,scipy_fallback
2026-04-30,TRGP,Energy,0.2867533941862506,0.04495957659597094,0.012892311190071382,0.022738415594901685,1.1066814008857009,110668.14008857009,31734.46479867694,True,0.3674943630720675,scipy_fallback
2026-04-30,VLO,Energy,0.17929079152292424,0.005093452328968073,0.0009132090996449677,0.022738415594901685,1.1066814008857009,110668.14008857009,19841.778432849595,True,0.3674943630720675,scipy_fallback
2026-04-30,INTC,Technology,0.12990872477467305,-0.0028495687922576174,-0.0003701838479598923,0.022738415594901685,1.1066814008857009,110668.14008857009,14376.756952091013,True,0.3674943630720675,scipy_fallback
2026-04-30,MO,ConsumerStaples,0.10404708951615202,0.06524924447030145,0.006788993980262742,0.022738415594901685,1.1066814008857009,110668.14008857009,11514.697878381503,True,0.3674943630720675,scipy_fallback
2026-04-30,KO,ConsumerStaples,0.050000000000000024,-0.0013946581816928205,-6.973290908464106e-05,0.022738415594901685,1.1066814008857009,110668.14008857009,5533.407004428507,True,0.3674943630720675,scipy_fallback
2026-04-30,MU,Technology,0.05,-0.002507552268930402,-0.0001253776134465201,0.022738415594901685,1.1066814008857009,110668.14008857009,5533.4070044285045,True,0.3674943630720675,scipy_fallback
2026-04-30,MS,Financials,0.05,0.024236867934634088,0.0012118433967317046,0.022738415594901685,1.1066814008857009,110668.14008857009,5533.4070044285045,True,0.3674943630720675,scipy_fallback
2026-04-30,JPM,Financials,0.05,0.01286987049440036,0.0006434935247200181,0.022738415594901685,1.1066814008857009,110668.14008857009,5533.4070044285045,True,0.3674943630720675,scipy_fallback
2026-04-30,CVS,Healthcare,0.05,-0.007270562611729758,-0.0003635281305864879,0.022738415594901685,1.1066814008857009,110668.14008857009,5533.4070044285045,True,0.3674943630720675,scipy_fallback
2026-04-30,AMGN,Healthcare,0.05,0.02434773809096824,0.001217386904548412,0.022738415594901685,1.1066814008857009,110668.14008857009,5533.4070044285045,True,0.3674943630720675,scipy_fallback
2026-05-01,TRGP,Energy,0.2344839340584199,-0.022300822318434887,-0.005229184549964425,0.0018916989559913098,1.1087749089363714,110877.49089363714,25998.990263266664,True,0.3685843242157625,scipy_fallback
2026-05-01,MO,ConsumerStaples,0.21598882400799835,0.02615285555761493,0.0056487245163402925,0.0018916989559913098,1.1087749089363714,110877.49089363714,23948.29886707423,True,0.3685843242157625,scipy_fallback
2026-05-01,MPC,Energy,0.13931354640483984,-0.008618996532371415,-0.0012007429733756788,0.0018916989559913098,1.1087749089363714,110877.49089363714,15446.736472862924,True,0.3685843242157625,scipy_fallback
2026-05-01,INTC,Technology,0.11021369552874183,0.05440303987109485,0.0059959600721908495,0.0018916989559913098,1.1087749089363714,110877.49089363714,12220.218022342167,True,0.3685843242157625,scipy_fallback
2026-05-01,KO,ConsumerStaples,0.05000000000000001,-0.002285461580466608,-0.00011427307902333041,0.0018916989559913098,1.1087749089363714,110877.49089363714,5543.8745446818575,True,0.3685843242157625,scipy_fallback
2026-05-01,MS,Financials,0.05,-0.0022036487315978404,-0.00011018243657989203,0.0018916989559913098,1.1087749089363714,110877.49089363714,5543.8745446818575,True,0.3685843242157625,scipy_fallback
2026-05-01,GOOGL,Technology,0.05,0.0023130178860466533,0.00011565089430233267,0.0018916989559913098,1.1087749089363714,110877.49089363714,5543.8745446818575,True,0.3685843242157625,scipy_fallback
2026-05-01,JPM,Financials,0.05,-0.0024263326381473993,-0.00012131663190736997,0.0018916989559913098,1.1087749089363714,110877.49089363714,5543.8745446818575,True,0.3685843242157625,scipy_fallback
2026-05-01,CVS,Healthcare,0.05,-0.014407525436376023,-0.0007203762718188012,0.0018916989559913098,1.1087749089363714,110877.49089363714,5543.8745446818575,True,0.3685843242157625,scipy_fallback
2026-05-01,AMGN,Healthcare,0.05,-0.04745121168345334,-0.0023725605841726674,0.0018916989559913098,1.1087749089363714,110877.49089363714,5543.8745446818575,True,0.3685843242157625,scipy_fallback
2026-05-04,TRGP,Energy,0.30515668136583735,0.018483660505848487,0.005640412499457519,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,33835.799541672364,True,0.374098136391411,scipy_fallback
2026-05-04,MO,ConsumerStaples,0.17519279772034757,-0.015291706279996986,-0.0026789968051104808,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,19425.392746698213,True,0.374098136391411,scipy_fallback
2026-05-04,INTC,Technology,0.1426986481766045,-0.0385465153725556,-0.005500535635582388,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,15822.43860091918,True,0.374098136391411,scipy_fallback
2026-05-04,MPC,Energy,0.07695187273721066,0.025959802751323258,0.0019976554376029184,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,8532.430385068517,True,0.374098136391411,scipy_fallback
2026-05-04,CVS,Healthcare,0.050000000000000044,-0.0009745175034883147,-4.872587517441578e-05,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,5544.004376739881,True,0.374098136391411,scipy_fallback
2026-05-04,MU,Technology,0.05,0.06314897328962199,0.0031574486644810997,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,5544.0043767398765,True,0.374098136391411,scipy_fallback
2026-05-04,MS,Financials,0.05,-0.01135827577334958,-0.0005679137886674791,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,5544.0043767398765,True,0.374098136391411,scipy_fallback
2026-05-04,GS,Financials,0.05,-0.022128188969845253,-0.0011064094484922627,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,5544.0043767398765,True,0.374098136391411,scipy_fallback
2026-05-04,WMT,ConsumerStaples,0.05,-0.009650364812971657,-0.00048251824064858285,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,5544.0043767398765,True,0.374098136391411,scipy_fallback
2026-05-04,EW,Healthcare,0.05,-0.007739955940657128,-0.0003869977970328564,2.3419010833071365e-05,1.1088008753479752,110880.08753479752,5544.0043767398765,True,0.374098136391411,scipy_fallback
2026-05-05,TRGP,Energy,0.3274731410881419,0.002857320102487071,0.0009356955890557326,0.024998607845951072,1.1365193536100464,113651.93536100464,37217.95626341466,True,0.37921472615067164,scipy_fallback
2026-05-05,MO,ConsumerStaples,0.1473576606594411,-0.008445794670820406,-0.0012445525451020693,0.024998607845951072,1.1365193536100464,113651.93536100464,16747.483324215653,True,0.37921472615067164,scipy_fallback
2026-05-05,INTC,Technology,0.1253334979733485,0.1291501660496559,0.01618684207484217,0.024998607845951072,1.1365193536100464,113651.93536100464,14244.39461023561,True,0.37921472615067164,scipy_fallback
2026-05-05,MPC,Energy,0.0982384014750963,0.031559529157159316,0.0031003576957060242,0.024998607845951072,1.1365193536100464,113651.93536100464,11164.984454416068,True,0.37921472615067164,scipy_fallback
2026-05-05,MU,Technology,0.051597298803972104,0.11059063729567753,0.005706178157466775,0.024998607845951072,1.1365193536100464,113651.93536100464,5864.13286847148,True,0.37921472615067164,scipy_fallback
2026-05-05,CVS,Healthcare,0.05000000000000002,-0.016095551505951988,-0.0008047775752975997,0.024998607845951072,1.1365193536100464,113651.93536100464,5682.596768050234,True,0.37921472615067164,scipy_fallback
2026-05-05,WMT,ConsumerStaples,0.05000000000000002,0.003529351728542851,0.0001764675864271426,0.024998607845951072,1.1365193536100464,113651.93536100464,5682.596768050234,True,0.37921472615067164,scipy_fallback
2026-05-05,MS,Financials,0.05,0.006595414644464448,0.00032977073222322244,0.024998607845951072,1.1365193536100464,113651.93536100464,5682.596768050233,True,0.37921472615067164,scipy_fallback
2026-05-05,GS,Financials,0.05,0.017292702136372018,0.0008646351068186009,0.024998607845951072,1.1365193536100464,113651.93536100464,5682.596768050233,True,0.37921472615067164,scipy_fallback
2026-05-05,EW,Healthcare,0.05,-0.005040179523778554,-0.0002520089761889277,0.024998607845951072,1.1365193536100464,113651.93536100464,5682.596768050233,True,0.37921472615067164,scipy_fallback
2026-05-06,TRGP,Energy,0.3097687019367494,-0.03935013217664651,-0.012189439365399304,-0.009874315975521098,1.1252970024002058,112529.70024002058,34858.17917268269,True,0.3783998904784441,scipy_fallback
2026-05-06,MO,ConsumerStaples,0.1538799471047366,-0.03599398860848324,-0.005538753063161893,-0.009874315975521098,1.1252970024002058,112529.70024002058,17316.064320646234,True,0.3783998904784441,scipy_fallback
2026-05-06,INTC,Technology,0.12528390242916596,0.044937591694703904,0.0056299568532809825,-0.009874315975521098,1.1252970024002058,112529.70024002058,14098.159985254031,True,0.3783998904784441,scipy_fallback
2026-05-06,MPC,Energy,0.10463868044504517,-0.05654310320024869,-0.0059165957071420335,-0.009874315975521098,1.1252970024002058,112529.70024002058,11774.959343992236,True,0.3783998904784441,scipy_fallback
2026-05-06,MU,Technology,0.05642876808430277,0.04122156213003314,0.0023260819695083176,-0.009874315975521098,1.1252970024002058,112529.70024002058,6349.912357440231,True,0.3783998904784441,scipy_fallback
2026-05-06,MS,Financials,0.05,0.021664498814248034,0.0010832249407124017,-0.009874315975521098,1.1252970024002058,112529.70024002058,5626.48501200103,True,0.3783998904784441,scipy_fallback
2026-05-06,GS,Financials,0.05,0.020089459754608185,0.0010044729877304094,-0.009874315975521098,1.1252970024002058,112529.70024002058,5626.48501200103,True,0.3783998904784441,scipy_fallback
2026-05-06,CVS,Healthcare,0.05,0.07646545194111454,0.003823272597055727,-0.009874315975521098,1.1252970024002058,112529.70024002058,5626.48501200103,True,0.3783998904784441,scipy_fallback
2026-05-06,WMT,ConsumerStaples,0.05,-0.005428431294666192,-0.0002714215647333096,-0.009874315975521098,1.1252970024002058,112529.70024002058,5626.48501200103,True,0.3783998904784441,scipy_fallback
2026-05-06,EW,Healthcare,0.05,0.003497687532552085,0.00017488437662760425,-0.009874315975521098,1.1252970024002058,112529.70024002058,5626.48501200103,True,0.3783998904784441,scipy_fallback
2026-05-07,MO,ConsumerStaples,0.20946445472207578,-0.01610374711260587,-0.003373162607924191,-0.010400431456007034,1.1135934280590922,111359.34280590923,23325.82401904849,True,0.36487545661500886,scipy_fallback
2026-05-07,TRGP,Energy,0.16431591971907236,0.011783610300003078,0.00193623476405614,-0.010400431456007034,1.1135934280590922,111359.34280590923,18298.112832464438,True,0.36487545661500886,scipy_fallback
2026-05-07,CVS,Healthcare,0.12114589544048573,0.005756410328926709,0.0006973654838206872,-0.010400431456007034,1.1135934280590922,111359.34280590923,13490.727299885886,True,0.36487545661500886,scipy_fallback
2026-05-07,INTC,Technology,0.11899355584627551,-0.0299973393997629,-0.0035694900811053675,-0.010400431456007034,1.1135934280590922,111359.34280590923,13251.044177179498,True,0.36487545661500886,scipy_fallback
2026-05-07,MPC,Energy,0.10782998678935887,-0.014321682149780246,-0.0015443067970122007,-0.010400431456007034,1.1135934280590922,111359.34280590923,12007.876463632878,True,0.36487545661500886,scipy_fallback
2026-05-07,MU,Technology,0.07825018748273177,-0.029943500444882698,-0.0023430845237013332,-0.010400431456007034,1.1135934280590922,111359.34280590923,8713.889452516194,True,0.36487545661500886,scipy_fallback
2026-05-07,MS,Financials,0.050000000000000024,-0.016446893611854918,-0.0008223446805927462,-0.010400431456007034,1.1135934280590922,111359.34280590923,5567.967140295464,True,0.36487545661500886,scipy_fallback
2026-05-07,GS,Financials,0.05,-0.012247270652851472,-0.0006123635326425736,-0.010400431456007034,1.1135934280590922,111359.34280590923,5567.967140295462,True,0.36487545661500886,scipy_fallback
2026-05-07,KO,ConsumerStaples,0.05,-0.010097190241298515,-0.0005048595120649258,-0.010400431456007034,1.1135934280590922,111359.34280590923,5567.967140295462,True,0.36487545661500886,scipy_fallback
2026-05-07,EW,Healthcare,0.05,-0.005288399376810471,-0.00026441996884052354,-0.010400431456007034,1.1135934280590922,111359.34280590923,5567.967140295462,True,0.36487545661500886,scipy_fallback
2026-05-08,TRGP,Energy,0.3005632334889696,-0.01711299592235116,-0.0051435373891054155,0.02797657727830648,1.1447479606558018,114474.79606558017,34406.91485846115,True,0.3736419887529498,scipy_fallback
2026-05-08,INTC,Technology,0.1390827724888165,0.13957302535134564,0.019412203330517023,0.02797657727830648,1.1447479606558018,114474.79606558017,15921.472016892754,True,0.3736419887529498,scipy_fallback
2026-05-08,MO,ConsumerStaples,0.1276940454958503,-0.013325556941971461,-0.0017015942744056478,0.02797657727830648,1.1447479606558018,114474.79606558017,14617.74981692638,True,0.3736419887529498,scipy_fallback
2026-05-08,CVS,Healthcare,0.11038425834682095,0.0365155632290588,0.004030743365156102,0.02797657727830648,1.1447479606558018,114474.79606558017,12636.215463102644,True,0.3736419887529498,scipy_fallback
2026-05-08,MU,Technology,0.0722756901795427,0.15492623874974187,0.011197400832558208,0.02797657727830648,1.1447479606558018,114474.79606558017,8273.744893802206,True,0.3736419887529498,scipy_fallback
2026-05-08,MS,Financials,0.05000000000000001,0.015354644881530932,0.0007677322440765468,0.02797657727830648,1.1447479606558018,114474.79606558017,5723.73980327901,True,0.3736419887529498,scipy_fallback
2026-05-08,MPC,Energy,0.05000000000000001,0.010773464533098132,0.0005386732266549067,0.02797657727830648,1.1447479606558018,114474.79606558017,5723.73980327901,True,0.3736419887529498,scipy_fallback
2026-05-08,GS,Financials,0.05,0.011459493914713903,0.0005729746957356951,0.02797657727830648,1.1447479606558018,114474.79606558017,5723.739803279009,True,0.3736419887529498,scipy_fallback
2026-05-08,KO,ConsumerStaples,0.05,-0.00012756960228832437,-6.378480114416219e-06,0.02797657727830648,1.1447479606558018,114474.79606558017,5723.739803279009,True,0.3736419887529498,scipy_fallback
2026-05-08,EW,Healthcare,0.05,-0.033832805455330406,-0.0016916402727665204,0.02797657727830648,1.1447479606558018,114474.79606558017,5723.739803279009,True,0.3736419887529498,scipy_fallback
2026-05-11,TRGP,Energy,0.3144038700414688,0.020393332239731166,0.0064117425792129335,0.018543335808414135,1.1659754065062395,116597.54065062395,36658.71801787365,True,0.37807392176295895,scipy_fallback
2026-05-11,INTC,Technology,0.17222825543462292,0.036183191952564364,0.006231768026046248,0.018543335808414135,1.1659754065062395,116597.54065062395,20081.391014224493,True,0.37807392176295895,scipy_fallback
2026-05-11,CVS,Healthcare,0.10274744218011328,0.018442811963568673,0.0018949517558654737,0.018543335808414135,1.1659754065062395,116597.54065062395,11980.099066343393,True,0.37807392176295895,scipy_fallback
